step,name,x,y
9391,Mars,1.24044e+11,1.90576e+11
9392,Sun,615329,422608
9392,Earth,-4.42234e+10,1.42778e+11
9392,Mars,1.24024e+11,1.90589e+11
9393,Sun,615421,422728
9393,Earth,-4.42519e+10,1.42769e+11
9393,Mars,1.24003e+11,1.90602e+11
9394,Sun,615513,422847
9394,Earth,-4.42803e+10,1.4276e+11
9394,Mars,1.23983e+11,1.90615e+11
9395,Sun,615605,422967
9395,Earth,-4.43088e+10,1.42751e+11
9395,Mars,1.23963e+11,1.90628e+11
9396,Sun,615697,423086
9396,Earth,-4.43373e+10,1.42742e+11
9396,Mars,1.23943e+11,1.90641e+11
9397,Sun,615789,423206
9397,Earth,-4.43657e+10,1.42733e+11
9397,Mars,1.23922e+11,1.90654e+11
9398,Sun,615881,423325
9398,Earth,-4.43942e+10,1.42725e+11
9398,Mars,1.23902e+11,1.90667e+11
9399,Sun,615973,423445
9399,Earth,-4.44226e+10,1.42716e+11
9399,Mars,1.23882e+11,1.9068e+11
9400,Sun,616065,423565
9400,Earth,-4.44511e+10,1.42707e+11
9400,Mars,1.23861e+11,1.90693e+11
9401,Sun,616157,423684
9401,Earth,-4.44795e+10,1.42698e+11
9401,Mars,1.23841e+11,1.90706e+11
9402,Sun,616249,423804
9402,Earth,-4.4508e+10,1.42689e+11
9402,Mars,1.23821e+11,1.90719e+11
9403,Sun,616341,423924
9403,Earth,-4.45364e+10,1.4268e+11
9403,Mars,1.23801e+11,1.90733e+11
9404,Sun,616433,424043
9404,Earth,-4.45649e+10,1.42671e+11
9404,Mars,1.2378e+11,1.90746e+11
9405,Sun,616525,424163
9405,Earth,-4.45933e+10,1.42662e+11
9405,Mars,1.2376e+11,1.90759e+11
9406,Sun,616617,424283
9406,Earth,-4.46218e+10,1.42653e+11
9406,Mars,1.2374e+11,1.90772e+11
9407,Sun,616709,424402
9407,Earth,-4.46502e+10,1.42645e+11
9407,Mars,1.23719e+11,1.90785e+11
9408,Sun,616801,424522
9408,Earth,-4.46787e+10,1.42636e+11
9408,Mars,1.23699e+11,1.90798e+11
9409,Sun,616893,424642
9409,Earth,-4.47071e+10,1.42627e+11
9409,Mars,1.23679e+11,1.90811e+11
9410,Sun,616984,424762
9410,Earth,-4.47355e+10,1.42618e+11
9410,Mars,1.23659e+11,1.90824e+11
9411,Sun,617076,424881
9411,Earth,-4.4764e+10,1.42609e+11
9411,Mars,1.23638e+11,1.90837e+11
9412,Sun,617168,425001
9412,Earth,-4.47924e+10,1.426e+11
9412,Mars,1.23618e+11,1.9085e+11
9413,Sun,617260,425121
9413,Earth,-4.48208e+10,1.42591e+11
9413,Mars,1.23598e+11,1.90863e+11
9414,Sun,617352,425241
9414,Earth,-4.48492e+10,1.42582e+11
9414,Mars,1.23577e+11,1.90876e+11
9415,Sun,617444,425361
9415,Earth,-4.48777e+10,1.42573e+11
9415,Mars,1.23557e+11,1.90889e+11
9416,Sun,617536,425481
9416,Earth,-4.49061e+10,1.42564e+11
9416,Mars,1.23537e+11,1.90902e+11
9417,Sun,617628,425601
9417,Earth,-4.49345e+10,1.42555e+11
9417,Mars,1.23516e+11,1.90915e+11
9418,Sun,617719,425721
9418,Earth,-4.49629e+10,1.42546e+11
9418,Mars,1.23496e+11,1.90928e+11
9419,Sun,617811,425840
9419,Earth,-4.49914e+10,1.42537e+11
9419,Mars,1.23476e+11,1.90941e+11
9420,Sun,617903,425960
9420,Earth,-4.50198e+10,1.42528e+11
9420,Mars,1.23455e+11,1.90954e+11
9421,Sun,617995,426080
9421,Earth,-4.50482e+10,1.42519e+11
9421,Mars,1.23435e+11,1.90967e+11
9422,Sun,618087,426200
9422,Earth,-4.50766e+10,1.4251e+11
9422,Mars,1.23415e+11,1.9098e+11
9423,Sun,618179,426320
9423,Earth,-4.5105e+10,1.42501e+11
9423,Mars,1.23394e+11,1.90993e+11
9424,Sun,618271,426440
9424,Earth,-4.51334e+10,1.42492e+11
9424,Mars,1.23374e+11,1.91006e+11
9425,Sun,618362,426560
9425,Earth,-4.51618e+10,1.42483e+11
9425,Mars,1.23354e+11,1.91019e+11
9426,Sun,618454,426681
9426,Earth,-4.51903e+10,1.42474e+11
9426,Mars,1.23333e+11,1.91032e+11
9427,Sun,618546,426801
9427,Earth,-4.52187e+10,1.42465e+11
9427,Mars,1.23313e+11,1.91045e+11
9428,Sun,618638,426921
9428,Earth,-4.52471e+10,1.42456e+11
9428,Mars,1.23293e+11,1.91058e+11
9429,Sun,618730,427041
9429,Earth,-4.52755e+10,1.42447e+11
9429,Mars,1.23272e+11,1.91071e+11
9430,Sun,618821,427161
9430,Earth,-4.53039e+10,1.42438e+11
9430,Mars,1.23252e+11,1.91084e+11
9431,Sun,618913,427281
9431,Earth,-4.53323e+10,1.42429e+11
9431,Mars,1.23232e+11,1.91097e+11
9432,Sun,619005,427401
9432,Earth,-4.53607e+10,1.4242e+11
9432,Mars,1.23211e+11,1.9111e+11
9433,Sun,619097,427522
9433,Earth,-4.53891e+10,1.42411e+11
9433,Mars,1.23191e+11,1.91123e+11
9434,Sun,619189,427642
9434,Earth,-4.54174e+10,1.42402e+11
9434,Mars,1.23171e+11,1.91136e+11
9435,Sun,619280,427762
9435,Earth,-4.54458e+10,1.42393e+11
9435,Mars,1.2315e+11,1.91149e+11
9436,Sun,619372,427882
9436,Earth,-4.54742e+10,1.42383e+11
9436,Mars,1.2313e+11,1.91162e+11
9437,Sun,619464,428002
9437,Earth,-4.55026e+10,1.42374e+11
9437,Mars,1.2311e+11,1.91175e+11
9438,Sun,619556,428123
9438,Earth,-4.5531e+10,1.42365e+11
9438,Mars,1.23089e+11,1.91188e+11
9439,Sun,619647,428243
9439,Earth,-4.55594e+10,1.42356e+11
9439,Mars,1.23069e+11,1.91201e+11
9440,Sun,619739,428363
9440,Earth,-4.55878e+10,1.42347e+11
9440,Mars,1.23049e+11,1.91214e+11
9441,Sun,619831,428484
9441,Earth,-4.56161e+10,1.42338e+11
9441,Mars,1.23028e+11,1.91227e+11
9442,Sun,619923,428604
9442,Earth,-4.56445e+10,1.42329e+11
9442,Mars,1.23008e+11,1.9124e+11
9443,Sun,620014,428724
9443,Earth,-4.56729e+10,1.4232e+11
9443,Mars,1.22988e+11,1.91253e+11
9444,Sun,620106,428845
9444,Earth,-4.57013e+10,1.42311e+11
9444,Mars,1.22967e+11,1.91266e+11
9445,Sun,620198,428965
9445,Earth,-4.57296e+10,1.42301e+11
9445,Mars,1.22947e+11,1.91279e+11
9446,Sun,620290,429086
9446,Earth,-4.5758e+10,1.42292e+11
9446,Mars,1.22927e+11,1.91292e+11
9447,Sun,620381,429206
9447,Earth,-4.57864e+10,1.42283e+11
9447,Mars,1.22906e+11,1.91305e+11
9448,Sun,620473,429326
9448,Earth,-4.58148e+10,1.42274e+11
9448,Mars,1.22886e+11,1.91318e+11
9449,Sun,620565,429447
9449,Earth,-4.58431e+10,1.42265e+11
9449,Mars,1.22866e+11,1.91331e+11
9450,Sun,620656,429567
9450,Earth,-4.58715e+10,1.42256e+11
9450,Mars,1.22845e+11,1.91344e+11
9451,Sun,620748,429688
9451,Earth,-4.58998e+10,1.42247e+11
9451,Mars,1.22825e+11,1.91357e+11
9452,Sun,620840,429808
9452,Earth,-4.59282e+10,1.42237e+11
9452,Mars,1.22805e+11,1.9137e+11
9453,Sun,620932,429929
9453,Earth,-4.59566e+10,1.42228e+11
9453,Mars,1.22784e+11,1.91383e+11
9454,Sun,621023,430050
9454,Earth,-4.59849e+10,1.42219e+11
9454,Mars,1.22764e+11,1.91396e+11
9455,Sun,621115,430170
9455,Earth,-4.60133e+10,1.4221e+11
9455,Mars,1.22743e+11,1.91409e+11
9456,Sun,621207,430291
9456,Earth,-4.60416e+10,1.42201e+11
9456,Mars,1.22723e+11,1.91421e+11
9457,Sun,621298,430411
9457,Earth,-4.607e+10,1.42191e+11
9457,Mars,1.22703e+11,1.91434e+11
9458,Sun,621390,430532
9458,Earth,-4.60983e+10,1.42182e+11
9458,Mars,1.22682e+11,1.91447e+11
9459,Sun,621482,430653
9459,Earth,-4.61267e+10,1.42173e+11
9459,Mars,1.22662e+11,1.9146e+11
9460,Sun,621573,430773
9460,Earth,-4.6155e+10,1.42164e+11
9460,Mars,1.22642e+11,1.91473e+11
9461,Sun,621665,430894
9461,Earth,-4.61834e+10,1.42155e+11
9461,Mars,1.22621e+11,1.91486e+11
9462,Sun,621756,431015
9462,Earth,-4.62117e+10,1.42145e+11
9462,Mars,1.22601e+11,1.91499e+11
9463,Sun,621848,431135
9463,Earth,-4.624e+10,1.42136e+11
9463,Mars,1.2258e+11,1.91512e+11
9464,Sun,621940,431256
9464,Earth,-4.62684e+10,1.42127e+11
9464,Mars,1.2256e+11,1.91525e+11
9465,Sun,622031,431377
9465,Earth,-4.62967e+10,1.42118e+11
9465,Mars,1.2254e+11,1.91538e+11
9466,Sun,622123,431498
9466,Earth,-4.63251e+10,1.42108e+11
9466,Mars,1.22519e+11,1.91551e+11
9467,Sun,622215,431619
9467,Earth,-4.63534e+10,1.42099e+11
9467,Mars,1.22499e+11,1.91564e+11
9468,Sun,622306,431739
9468,Earth,-4.63817e+10,1.4209e+11
9468,Mars,1.22479e+11,1.91577e+11
9469,Sun,622398,431860
9469,Earth,-4.641e+10,1.42081e+11
9469,Mars,1.22458e+11,1.9159e+11
9470,Sun,622489,431981
9470,Earth,-4.64384e+10,1.42071e+11
9470,Mars,1.22438e+11,1.91602e+11
9471,Sun,622581,432102
9471,Earth,-4.64667e+10,1.42062e+11
9471,Mars,1.22417e+11,1.91615e+11
9472,Sun,622673,432223
9472,Earth,-4.6495e+10,1.42053e+11
9472,Mars,1.22397e+11,1.91628e+11
9473,Sun,622764,432344
9473,Earth,-4.65233e+10,1.42044e+11
9473,Mars,1.22377e+11,1.91641e+11
9474,Sun,622856,432465
9474,Earth,-4.65517e+10,1.42034e+11
9474,Mars,1.22356e+11,1.91654e+11
9475,Sun,622947,432585
9475,Earth,-4.658e+10,1.42025e+11
9475,Mars,1.22336e+11,1.91667e+11
9476,Sun,623039,432706
9476,Earth,-4.66083e+10,1.42016e+11
9476,Mars,1.22315e+11,1.9168e+11
9477,Sun,623131,432827
9477,Earth,-4.66366e+10,1.42006e+11
9477,Mars,1.22295e+11,1.91693e+11
9478,Sun,623222,432948
9478,Earth,-4.66649e+10,1.41997e+11
9478,Mars,1.22275e+11,1.91706e+11
9479,Sun,623314,433069
9479,Earth,-4.66932e+10,1.41988e+11
9479,Mars,1.22254e+11,1.91719e+11
9480,Sun,623405,433190
9480,Earth,-4.67215e+10,1.41978e+11
9480,Mars,1.22234e+11,1.91731e+11
9481,Sun,623497,433311
9481,Earth,-4.67498e+10,1.41969e+11
9481,Mars,1.22213e+11,1.91744e+11
9482,Sun,623588,433432
9482,Earth,-4.67781e+10,1.4196e+11
9482,Mars,1.22193e+11,1.91757e+11
9483,Sun,623680,433554
9483,Earth,-4.68065e+10,1.4195e+11
9483,Mars,1.22173e+11,1.9177e+11
9484,Sun,623771,433675
9484,Earth,-4.68348e+10,1.41941e+11
9484,Mars,1.22152e+11,1.91783e+11
9485,Sun,623863,433796
9485,Earth,-4.68631e+10,1.41932e+11
9485,Mars,1.22132e+11,1.91796e+11
9486,Sun,623954,433917
9486,Earth,-4.68913e+10,1.41922e+11
9486,Mars,1.22111e+11,1.91809e+11
9487,Sun,624046,434038
9487,Earth,-4.69196e+10,1.41913e+11
9487,Mars,1.22091e+11,1.91822e+11
9488,Sun,624137,434159
9488,Earth,-4.69479e+10,1.41903e+11
9488,Mars,1.22071e+11,1.91834e+11
9489,Sun,624229,434280
9489,Earth,-4.69762e+10,1.41894e+11
9489,Mars,1.2205e+11,1.91847e+11
9490,Sun,624320,434402
9490,Earth,-4.70045e+10,1.41885e+11
9490,Mars,1.2203e+11,1.9186e+11
9491,Sun,624412,434523
9491,Earth,-4.70328e+10,1.41875e+11
9491,Mars,1.22009e+11,1.91873e+11
9492,Sun,624503,434644
9492,Earth,-4.70611e+10,1.41866e+11
9492,Mars,1.21989e+11,1.91886e+11
9493,Sun,624595,434765
9493,Earth,-4.70894e+10,1.41857e+11
9493,Mars,1.21968e+11,1.91899e+11
9494,Sun,624686,434887
9494,Earth,-4.71177e+10,1.41847e+11
9494,Mars,1.21948e+11,1.91912e+11
9495,Sun,624778,435008
9495,Earth,-4.71459e+10,1.41838e+11
9495,Mars,1.21928e+11,1.91925e+11
9496,Sun,624869,435129
9496,Earth,-4.71742e+10,1.41828e+11
9496,Mars,1.21907e+11,1.91937e+11
9497,Sun,624961,435250
9497,Earth,-4.72025e+10,1.41819e+11
9497,Mars,1.21887e+11,1.9195e+11
9498,Sun,625052,435372
9498,Earth,-4.72308e+10,1.41809e+11
9498,Mars,1.21866e+11,1.91963e+11
9499,Sun,625144,435493
9499,Earth,-4.7259e+10,1.418e+11
9499,Mars,1.21846e+11,1.91976e+11
9500,Sun,625235,435615
9500,Earth,-4.72873e+10,1.41791e+11
9500,Mars,1.21825e+11,1.91989e+11
9501,Sun,625327,435736
9501,Earth,-4.73156e+10,1.41781e+11
9501,Mars,1.21805e+11,1.92002e+11
9502,Sun,625418,435857
9502,Earth,-4.73439e+10,1.41772e+11
9502,Mars,1.21785e+11,1.92014e+11
9503,Sun,625509,435979
9503,Earth,-4.73721e+10,1.41762e+11
9503,Mars,1.21764e+11,1.92027e+11
9504,Sun,625601,436100
9504,Earth,-4.74004e+10,1.41753e+11
9504,Mars,1.21744e+11,1.9204e+11
9505,Sun,625692,436222
9505,Earth,-4.74286e+10,1.41743e+11
9505,Mars,1.21723e+11,1.92053e+11
9506,Sun,625784,436343
9506,Earth,-4.74569e+10,1.41734e+11
9506,Mars,1.21703e+11,1.92066e+11
9507,Sun,625875,436465
9507,Earth,-4.74852e+10,1.41724e+11
9507,Mars,1.21682e+11,1.92079e+11
9508,Sun,625967,436586
9508,Earth,-4.75134e+10,1.41715e+11
9508,Mars,1.21662e+11,1.92091e+11
9509,Sun,626058,436708
9509,Earth,-4.75417e+10,1.41705e+11
9509,Mars,1.21642e+11,1.92104e+11
9510,Sun,626149,436829
9510,Earth,-4.75699e+10,1.41696e+11
9510,Mars,1.21621e+11,1.92117e+11
9511,Sun,626241,436951
9511,Earth,-4.75982e+10,1.41686e+11
9511,Mars,1.21601e+11,1.9213e+11
9512,Sun,626332,437072
9512,Earth,-4.76264e+10,1.41677e+11
9512,Mars,1.2158e+11,1.92143e+11
9513,Sun,626423,437194
9513,Earth,-4.76547e+10,1.41667e+11
9513,Mars,1.2156e+11,1.92156e+11
9514,Sun,626515,437316
9514,Earth,-4.76829e+10,1.41658e+11
9514,Mars,1.21539e+11,1.92168e+11
9515,Sun,626606,437437
9515,Earth,-4.77112e+10,1.41648e+11
9515,Mars,1.21519e+11,1.92181e+11
9516,Sun,626698,437559
9516,Earth,-4.77394e+10,1.41639e+11
9516,Mars,1.21498e+11,1.92194e+11
9517,Sun,626789,437681
9517,Earth,-4.77676e+10,1.41629e+11
9517,Mars,1.21478e+11,1.92207e+11
9518,Sun,626880,437802
9518,Earth,-4.77959e+10,1.4162e+11
9518,Mars,1.21458e+11,1.9222e+11
9519,Sun,626972,437924
9519,Earth,-4.78241e+10,1.4161e+11
9519,Mars,1.21437e+11,1.92232e+11
9520,Sun,627063,438046
9520,Earth,-4.78523e+10,1.41601e+11
9520,Mars,1.21417e+11,1.92245e+11
9521,Sun,627154,438167
9521,Earth,-4.78806e+10,1.41591e+11
9521,Mars,1.21396e+11,1.92258e+11
9522,Sun,627246,438289
9522,Earth,-4.79088e+10,1.41581e+11
9522,Mars,1.21376e+11,1.92271e+11
9523,Sun,627337,438411
9523,Earth,-4.7937e+10,1.41572e+11
9523,Mars,1.21355e+11,1.92284e+11
9524,Sun,627428,438533
9524,Earth,-4.79653e+10,1.41562e+11
9524,Mars,1.21335e+11,1.92296e+11
9525,Sun,627520,438655
9525,Earth,-4.79935e+10,1.41553e+11
9525,Mars,1.21314e+11,1.92309e+11
9526,Sun,627611,438776
9526,Earth,-4.80217e+10,1.41543e+11
9526,Mars,1.21294e+11,1.92322e+11
9527,Sun,627702,438898
9527,Earth,-4.80499e+10,1.41533e+11
9527,Mars,1.21273e+11,1.92335e+11
9528,Sun,627794,439020
9528,Earth,-4.80781e+10,1.41524e+11
9528,Mars,1.21253e+11,1.92348e+11
9529,Sun,627885,439142
9529,Earth,-4.81064e+10,1.41514e+11
9529,Mars,1.21232e+11,1.9236e+11
9530,Sun,627976,439264
9530,Earth,-4.81346e+10,1.41505e+11
9530,Mars,1.21212e+11,1.92373e+11
9531,Sun,628067,439386
9531,Earth,-4.81628e+10,1.41495e+11
9531,Mars,1.21192e+11,1.92386e+11
9532,Sun,628159,439508
9532,Earth,-4.8191e+10,1.41485e+11
9532,Mars,1.21171e+11,1.92399e+11
9533,Sun,628250,439630
9533,Earth,-4.82192e+10,1.41476e+11
9533,Mars,1.21151e+11,1.92412e+11
9534,Sun,628341,439752
9534,Earth,-4.82474e+10,1.41466e+11
9534,Mars,1.2113e+11,1.92424e+11
9535,Sun,628432,439874
9535,Earth,-4.82756e+10,1.41457e+11
9535,Mars,1.2111e+11,1.92437e+11
9536,Sun,628524,439996
9536,Earth,-4.83038e+10,1.41447e+11
9536,Mars,1.21089e+11,1.9245e+11
9537,Sun,628615,440118
9537,Earth,-4.8332e+10,1.41437e+11
9537,Mars,1.21069e+11,1.92463e+11
9538,Sun,628706,440240
9538,Earth,-4.83602e+10,1.41428e+11
9538,Mars,1.21048e+11,1.92475e+11
9539,Sun,628797,440362
9539,Earth,-4.83884e+10,1.41418e+11
9539,Mars,1.21028e+11,1.92488e+11
9540,Sun,628889,440484
9540,Earth,-4.84166e+10,1.41408e+11
9540,Mars,1.21007e+11,1.92501e+11
9541,Sun,628980,440606
9541,Earth,-4.84448e+10,1.41399e+11
9541,Mars,1.20987e+11,1.92514e+11
9542,Sun,629071,440728
9542,Earth,-4.8473e+10,1.41389e+11
9542,Mars,1.20966e+11,1.92526e+11
9543,Sun,629162,440850
9543,Earth,-4.85012e+10,1.41379e+11
9543,Mars,1.20946e+11,1.92539e+11
9544,Sun,629254,440972
9544,Earth,-4.85294e+10,1.4137e+11
9544,Mars,1.20925e+11,1.92552e+11
9545,Sun,629345,441095
9545,Earth,-4.85576e+10,1.4136e+11
9545,Mars,1.20905e+11,1.92565e+11
9546,Sun,629436,441217
9546,Earth,-4.85857e+10,1.4135e+11
9546,Mars,1.20884e+11,1.92577e+11
9547,Sun,629527,441339
9547,Earth,-4.86139e+10,1.4134e+11
9547,Mars,1.20864e+11,1.9259e+11
9548,Sun,629618,441461
9548,Earth,-4.86421e+10,1.41331e+11
9548,Mars,1.20843e+11,1.92603e+11
9549,Sun,629710,441583
9549,Earth,-4.86703e+10,1.41321e+11
9549,Mars,1.20823e+11,1.92616e+11
9550,Sun,629801,441706
9550,Earth,-4.86984e+10,1.41311e+11
9550,Mars,1.20802e+11,1.92628e+11
9551,Sun,629892,441828
9551,Earth,-4.87266e+10,1.41302e+11
9551,Mars,1.20782e+11,1.92641e+11
9552,Sun,629983,441950
9552,Earth,-4.87548e+10,1.41292e+11
9552,Mars,1.20761e+11,1.92654e+11
9553,Sun,630074,442072
9553,Earth,-4.8783e+10,1.41282e+11
9553,Mars,1.20741e+11,1.92667e+11
9554,Sun,630165,442195
9554,Earth,-4.88111e+10,1.41272e+11
9554,Mars,1.2072e+11,1.92679e+11
9555,Sun,630257,442317
9555,Earth,-4.88393e+10,1.41263e+11
9555,Mars,1.207e+11,1.92692e+11
9556,Sun,630348,442440
9556,Earth,-4.88675e+10,1.41253e+11
9556,Mars,1.20679e+11,1.92705e+11
9557,Sun,630439,442562
9557,Earth,-4.88956e+10,1.41243e+11
9557,Mars,1.20659e+11,1.92717e+11
9558,Sun,630530,442684
9558,Earth,-4.89238e+10,1.41233e+11
9558,Mars,1.20638e+11,1.9273e+11
9559,Sun,630621,442807
9559,Earth,-4.89519e+10,1.41223e+11
9559,Mars,1.20618e+11,1.92743e+11
9560,Sun,630712,442929
9560,Earth,-4.89801e+10,1.41214e+11
9560,Mars,1.20597e+11,1.92756e+11
9561,Sun,630803,443052
9561,Earth,-4.90083e+10,1.41204e+11
9561,Mars,1.20577e+11,1.92768e+11
9562,Sun,630895,443174
9562,Earth,-4.90364e+10,1.41194e+11
9562,Mars,1.20556e+11,1.92781e+11
9563,Sun,630986,443297
9563,Earth,-4.90646e+10,1.41184e+11
9563,Mars,1.20536e+11,1.92794e+11
9564,Sun,631077,443419
9564,Earth,-4.90927e+10,1.41175e+11
9564,Mars,1.20515e+11,1.92806e+11
9565,Sun,631168,443542
9565,Earth,-4.91209e+10,1.41165e+11
9565,Mars,1.20495e+11,1.92819e+11
9566,Sun,631259,443664
9566,Earth,-4.9149e+10,1.41155e+11
9566,Mars,1.20474e+11,1.92832e+11
9567,Sun,631350,443787
9567,Earth,-4.91771e+10,1.41145e+11
9567,Mars,1.20454e+11,1.92845e+11
9568,Sun,631441,443909
9568,Earth,-4.92053e+10,1.41135e+11
9568,Mars,1.20433e+11,1.92857e+11
9569,Sun,631532,444032
9569,Earth,-4.92334e+10,1.41125e+11
9569,Mars,1.20413e+11,1.9287e+11
9570,Sun,631623,444154
9570,Earth,-4.92616e+10,1.41116e+11
9570,Mars,1.20392e+11,1.92883e+11
9571,Sun,631714,444277
9571,Earth,-4.92897e+10,1.41106e+11
9571,Mars,1.20372e+11,1.92895e+11
9572,Sun,631805,444400
9572,Earth,-4.93178e+10,1.41096e+11
9572,Mars,1.20351e+11,1.92908e+11
9573,Sun,631897,444522
9573,Earth,-4.9346e+10,1.41086e+11
9573,Mars,1.2033e+11,1.92921e+11
9574,Sun,631988,444645
9574,Earth,-4.93741e+10,1.41076e+11
9574,Mars,1.2031e+11,1.92933e+11
9575,Sun,632079,444768
9575,Earth,-4.94022e+10,1.41066e+11
9575,Mars,1.20289e+11,1.92946e+11
9576,Sun,632170,444890
9576,Earth,-4.94303e+10,1.41056e+11
9576,Mars,1.20269e+11,1.92959e+11
9577,Sun,632261,445013
9577,Earth,-4.94585e+10,1.41047e+11
9577,Mars,1.20248e+11,1.92971e+11
9578,Sun,632352,445136
9578,Earth,-4.94866e+10,1.41037e+11
9578,Mars,1.20228e+11,1.92984e+11
9579,Sun,632443,445259
9579,Earth,-4.95147e+10,1.41027e+11
9579,Mars,1.20207e+11,1.92997e+11
9580,Sun,632534,445381
9580,Earth,-4.95428e+10,1.41017e+11
9580,Mars,1.20187e+11,1.9301e+11
9581,Sun,632625,445504
9581,Earth,-4.95709e+10,1.41007e+11
9581,Mars,1.20166e+11,1.93022e+11
9582,Sun,632716,445627
9582,Earth,-4.9599e+10,1.40997e+11
9582,Mars,1.20146e+11,1.93035e+11
9583,Sun,632807,445750
9583,Earth,-4.96272e+10,1.40987e+11
9583,Mars,1.20125e+11,1.93048e+11
9584,Sun,632898,445873
9584,Earth,-4.96553e+10,1.40977e+11
9584,Mars,1.20105e+11,1.9306e+11
9585,Sun,632989,445996
9585,Earth,-4.96834e+10,1.40967e+11
9585,Mars,1.20084e+11,1.93073e+11
9586,Sun,633080,446118
9586,Earth,-4.97115e+10,1.40957e+11
9586,Mars,1.20064e+11,1.93086e+11
9587,Sun,633171,446241
9587,Earth,-4.97396e+10,1.40948e+11
9587,Mars,1.20043e+11,1.93098e+11
9588,Sun,633262,446364
9588,Earth,-4.97677e+10,1.40938e+11
9588,Mars,1.20022e+11,1.93111e+11
9589,Sun,633353,446487
9589,Earth,-4.97958e+10,1.40928e+11
9589,Mars,1.20002e+11,1.93123e+11
9590,Sun,633444,446610
9590,Earth,-4.98239e+10,1.40918e+11
9590,Mars,1.19981e+11,1.93136e+11
9591,Sun,633535,446733
9591,Earth,-4.9852e+10,1.40908e+11
9591,Mars,1.19961e+11,1.93149e+11
9592,Sun,633626,446856
9592,Earth,-4.98801e+10,1.40898e+11
9592,Mars,1.1994e+11,1.93161e+11
9593,Sun,633717,446979
9593,Earth,-4.99082e+10,1.40888e+11
9593,Mars,1.1992e+11,1.93174e+11
9594,Sun,633807,447102
9594,Earth,-4.99362e+10,1.40878e+11
9594,Mars,1.19899e+11,1.93187e+11
9595,Sun,633898,447225
9595,Earth,-4.99643e+10,1.40868e+11
9595,Mars,1.19879e+11,1.93199e+11
9596,Sun,633989,447348
9596,Earth,-4.99924e+10,1.40858e+11
9596,Mars,1.19858e+11,1.93212e+11
9597,Sun,634080,447471
9597,Earth,-5.00205e+10,1.40848e+11
9597,Mars,1.19837e+11,1.93225e+11
9598,Sun,634171,447594
9598,Earth,-5.00486e+10,1.40838e+11
9598,Mars,1.19817e+11,1.93237e+11
9599,Sun,634262,447718
9599,Earth,-5.00767e+10,1.40828e+11
9599,Mars,1.19796e+11,1.9325e+11
9600,Sun,634353,447841
9600,Earth,-5.01047e+10,1.40818e+11
9600,Mars,1.19776e+11,1.93263e+11
9601,Sun,634444,447964
9601,Earth,-5.01328e+10,1.40808e+11
9601,Mars,1.19755e+11,1.93275e+11
9602,Sun,634535,448087
9602,Earth,-5.01609e+10,1.40798e+11
9602,Mars,1.19735e+11,1.93288e+11
9603,Sun,634626,448210
9603,Earth,-5.0189e+10,1.40788e+11
9603,Mars,1.19714e+11,1.933e+11
9604,Sun,634717,448333
9604,Earth,-5.0217e+10,1.40778e+11
9604,Mars,1.19693e+11,1.93313e+11
9605,Sun,634807,448457
9605,Earth,-5.02451e+10,1.40768e+11
9605,Mars,1.19673e+11,1.93326e+11
9606,Sun,634898,448580
9606,Earth,-5.02732e+10,1.40758e+11
9606,Mars,1.19652e+11,1.93338e+11
9607,Sun,634989,448703
9607,Earth,-5.03012e+10,1.40748e+11
9607,Mars,1.19632e+11,1.93351e+11
9608,Sun,635080,448826
9608,Earth,-5.03293e+10,1.40738e+11
9608,Mars,1.19611e+11,1.93363e+11
9609,Sun,635171,448950
9609,Earth,-5.03573e+10,1.40728e+11
9609,Mars,1.19591e+11,1.93376e+11
9610,Sun,635262,449073
9610,Earth,-5.03854e+10,1.40718e+11
9610,Mars,1.1957e+11,1.93389e+11
9611,Sun,635353,449196
9611,Earth,-5.04135e+10,1.40707e+11
9611,Mars,1.19549e+11,1.93401e+11
9612,Sun,635443,449320
9612,Earth,-5.04415e+10,1.40697e+11
9612,Mars,1.19529e+11,1.93414e+11
9613,Sun,635534,449443
9613,Earth,-5.04696e+10,1.40687e+11
9613,Mars,1.19508e+11,1.93427e+11
9614,Sun,635625,449566
9614,Earth,-5.04976e+10,1.40677e+11
9614,Mars,1.19488e+11,1.93439e+11
9615,Sun,635716,449690
9615,Earth,-5.05257e+10,1.40667e+11
9615,Mars,1.19467e+11,1.93452e+11
9616,Sun,635807,449813
9616,Earth,-5.05537e+10,1.40657e+11
9616,Mars,1.19446e+11,1.93464e+11
9617,Sun,635898,449937
9617,Earth,-5.05818e+10,1.40647e+11
9617,Mars,1.19426e+11,1.93477e+11
9618,Sun,635988,450060
9618,Earth,-5.06098e+10,1.40637e+11
9618,Mars,1.19405e+11,1.93489e+11
9619,Sun,636079,450183
9619,Earth,-5.06378e+10,1.40627e+11
9619,Mars,1.19385e+11,1.93502e+11
9620,Sun,636170,450307
9620,Earth,-5.06659e+10,1.40617e+11
9620,Mars,1.19364e+11,1.93515e+11
9621,Sun,636261,450430
9621,Earth,-5.06939e+10,1.40607e+11
9621,Mars,1.19344e+11,1.93527e+11
9622,Sun,636352,450554
9622,Earth,-5.07219e+10,1.40596e+11
9622,Mars,1.19323e+11,1.9354e+11
9623,Sun,636442,450677
9623,Earth,-5.075e+10,1.40586e+11
9623,Mars,1.19302e+11,1.93552e+11
9624,Sun,636533,450801
9624,Earth,-5.0778e+10,1.40576e+11
